512,1,71.442992
512,5,69.851441
512,9,68.337984
512,13,66.815241
512,17,65.298055
512,21,63.867146
512,25,62.312533
512,29,60.942916
512,33,59.446348
512,37,58.059499
512,41,56.760226
512,45,55.280869
512,49,53.713432
512,53,52.285523
512,57,51.569266
512,61,50.119756
512,65,48.420699
512,69,47.675018
512,73,46.027334
512,77,45.370551
512,81,43.389485
512,85,42.894669
512,89,41.963008
512,93,39.994496
512,97,39.182005
512,101,38.452634
512,105,37.379668
512,109,35.648940
512,113,34.212953
512,117,33.885230
512,121,33.292764
512,125,32.267842
512,129,30.830915
512,133,28.953149
512,137,27.258996
512,141,27.121166
512,145,26.773647
512,149,26.378749
512,153,25.810199
512,157,24.956730
512,161,23.779987
512,165,22.307741
512,169,20.547535
512,173,18.289724
512,177,17.809634
512,181,17.717344
512,185,17.459637
512,189,17.262395
512,193,16.958820
512,197,16.600499
512,201,16.149740
512,205,15.477960
512,209,14.800985
512,213,14.089851
512,217,13.329653
512,221,13.319459
512,225,13.307928
512,229,13.294854
512,233,13.280606
512,237,13.263502
512,241,13.245507
512,245,13.243375
512,249,13.242331
512,253,13.241573
512,257,13.240406
512,261,13.239263
512,265,13.237480
512,269,13.235624
512,273,13.234003
512,277,13.231536
512,281,13.228517
512,285,13.224784
512,289,13.221117
512,293,13.216971
512,297,13.212832
512,301,13.208724
512,305,13.203940
512,309,13.198085
512,313,13.192191
512,317,13.185269
512,321,13.177499
512,325,13.170135
512,329,13.162003
512,333,13.153444
512,337,13.144334
512,341,13.134097
512,345,13.123670
512,349,13.112814
512,353,13.101010
512,357,13.088204
512,361,13.074254
512,365,13.059401
512,369,13.044485
512,373,13.027294
512,377,13.007338
512,381,12.988480
512,385,12.968059
512,389,12.964375
512,393,12.964375
512,397,12.964375
512,401,12.964375
512,405,12.964375
512,409,12.964375
512,413,12.964375
512,417,12.964375
512,421,12.964375
512,425,12.964375
512,429,12.964375
512,433,12.964375
512,437,12.964375
512,441,12.964375
512,445,12.964375
512,449,12.964375
512,453,12.964375
512,457,12.964375
512,461,12.964375
512,465,12.964375
512,469,12.964375
512,473,12.964375
512,477,12.964375
512,481,12.964375
512,485,12.964375
512,489,12.964375
512,493,12.964375
512,497,12.964375
512,501,12.964375
512,505,12.964375
512,509,12.964375
512,513,12.964375
512,517,12.964375
512,521,12.964375
512,525,12.964375
512,529,12.964375
512,533,12.964375
512,537,12.964375
512,541,12.964375
512,545,12.964375
512,549,12.964375
512,553,12.964375
512,557,12.964375
512,561,12.964375
512,565,12.964375
512,569,12.964375
512,573,12.964375
512,577,12.964375
512,581,12.964375
512,585,12.964375
512,589,12.964375
512,593,12.964375
512,597,12.964375
512,601,12.964375
512,605,12.964375
512,609,12.964375
512,613,12.964375
512,617,12.964375
512,621,12.964375
512,625,12.964375
512,629,12.964375
512,633,12.964375
512,637,12.964375
512,641,12.964375
512,645,12.964375
512,649,12.964375
512,653,12.964375
512,657,12.964375
512,661,12.964375
512,665,12.964375
512,669,12.964375
512,673,12.964375
512,677,12.964375
512,681,12.964375
512,685,12.964375
512,689,12.964375
512,693,12.964375
512,697,12.964375
512,701,12.964375
512,705,12.964375
512,709,12.964375
512,713,12.964375
512,717,12.964375
512,721,12.964375
512,725,12.964375
512,729,12.964375
512,733,12.964375
512,737,12.964375
512,741,12.964375
512,745,12.964375
512,749,12.964375
512,753,12.964375
512,757,12.964375
512,761,12.964375
512,765,12.964375
512,769,12.964375
512,773,12.964375
512,777,12.964375
512,781,12.964375
512,785,12.964375
512,789,12.964375
512,793,12.964375
512,797,12.964375
512,801,12.964375
512,805,12.964375
512,809,12.964375
512,813,12.964375
512,817,12.964375
512,821,12.964375
512,825,12.964375
512,829,12.964375
512,833,12.964375
512,837,12.964375
512,841,12.964375
512,845,12.964375
512,849,12.964375
512,853,12.964375
512,857,12.964375
512,861,12.964375
512,865,12.964375
512,869,12.964375
512,873,12.964375
512,877,12.964375
512,881,12.964375
512,885,12.964375
512,889,12.964375
512,893,12.964375
512,897,12.964375
512,901,12.964375
512,905,12.964375
512,909,12.964375
512,913,12.964375
512,917,12.964375
512,921,12.964375
512,925,12.964375
512,929,12.964375
512,933,12.964375
512,937,12.964375
512,941,12.964375
512,945,12.964375
512,949,12.964375
512,953,12.964375
512,957,12.964375
512,961,12.964375
512,965,12.964375
512,969,12.964375
512,973,12.964375
512,977,12.964375
512,981,12.964375
512,985,12.964375
512,989,12.964375
512,993,12.964375
512,997,12.964375
512,1001,12.964375
512,1005,12.964375
512,1009,12.964375
512,1013,12.964375
512,1017,12.964375
512,1021,12.964375
576,1,67.851863
576,5,66.530592
576,9,65.260781
576,13,63.893784
576,17,62.644326
576,21,61.390287
576,25,60.143843
576,29,58.735486
576,33,57.799673
576,37,56.435623
576,41,55.014889
576,45,53.984104
576,49,52.798317
576,53,51.781476
576,57,50.355615
576,61,49.408423
576,65,48.493161
576,69,47.022992
576,73,46.143404
576,77,45.100927
576,81,43.726095
576,85,43.274366
576,89,41.876499
576,93,40.420658
576,97,40.089077
576,101,39.248289
576,105,37.869740
576,109,35.938360
576,113,35.780245
576,117,35.285157
576,121,34.609529
576,125,33.430544
576,129,31.927080
576,133,29.854094
576,137,29.790053
576,141,29.559245
576,145,29.193113
576,149,28.538385
576,153,27.794829
576,157,26.786181
576,161,25.496626
576,165,23.960396
576,169,22.187759
576,173,20.996916
576,177,20.903764
576,181,20.829919
576,185,20.582195
576,189,20.292308
576,193,20.005672
576,197,19.600048
576,201,19.048464
576,205,18.515246
576,209,17.744598
576,213,16.845327
576,217,15.883503
576,221,14.826519
576,225,13.706403
576,229,13.012740
576,233,12.999241
576,237,12.983468
576,241,12.971357
576,245,12.970798
576,249,12.970497
576,253,12.970237
576,257,12.969550
576,261,12.968724
576,265,12.967243
576,269,12.965722
576,273,12.963789
576,277,12.962087
576,281,12.959904
576,285,12.957221
576,289,12.954222
576,293,12.951062
576,297,12.947561
576,301,12.943263
576,305,12.939232
576,309,12.934602
576,313,12.929779
576,317,12.924738
576,321,12.918722
576,325,12.912581
576,329,12.905882
576,333,12.899447
576,337,12.892202
576,341,12.884417
576,345,12.875831
576,349,12.867817
576,353,12.858093
576,357,12.847640
576,361,12.836766
576,365,12.825020
576,369,12.813462
576,373,12.800446
576,377,12.787394
576,381,12.773135
576,385,12.758041
576,389,12.742108
576,393,12.725208
576,397,12.714692
576,401,12.714692
576,405,12.714692
576,409,12.714692
576,413,12.714692
576,417,12.714692
576,421,12.714692
576,425,12.714692
576,429,12.714692
576,433,12.714692
576,437,12.714692
576,441,12.714692
576,445,12.714692
576,449,12.714692
576,453,12.714692
576,457,12.714692
576,461,12.714692
576,465,12.714692
576,469,12.714692
576,473,12.714692
576,477,12.714692
576,481,12.714692
576,485,12.714692
576,489,12.714692
576,493,12.714692
576,497,12.714692
576,501,12.714692
576,505,12.714692
576,509,12.714692
576,513,12.714692
576,517,12.714692
576,521,12.714692
576,525,12.714692
576,529,12.714692
576,533,12.714692
576,537,12.714692
576,541,12.714692
576,545,12.714692
576,549,12.714692
576,553,12.714692
576,557,12.714692
576,561,12.714692
576,565,12.714692
576,569,12.714692
576,573,12.714692
576,577,12.714692
576,581,12.714692
576,585,12.714692
576,589,12.714692
576,593,12.714692
576,597,12.714692
576,601,12.714692
576,605,12.714692
576,609,12.714692
576,613,12.714692
576,617,12.714692
576,621,12.714692
576,625,12.714692
576,629,12.714692
576,633,12.714692
576,637,12.714692
576,641,12.714692
576,645,12.714692
576,649,12.714692
576,653,12.714692
576,657,12.714692
576,661,12.714692
576,665,12.714692
576,669,12.714692
576,673,12.714692
576,677,12.714692
576,681,12.714692
576,685,12.714692
576,689,12.714692
576,693,12.714692
576,697,12.714692
576,701,12.714692
576,705,12.714692
576,709,12.714692
576,713,12.714692
576,717,12.714692
576,721,12.714692
576,725,12.714692
576,729,12.714692
576,733,12.714692
576,737,12.714692
576,741,12.714692
576,745,12.714692
576,749,12.714692
576,753,12.714692
576,757,12.714692
576,761,12.714692
576,765,12.714692
576,769,12.714692
576,773,12.714692
576,777,12.714692
576,781,12.714692
576,785,12.714692
576,789,12.714692
576,793,12.714692
576,797,12.714692
576,801,12.714692
576,805,12.714692
576,809,12.714692
576,813,12.714692
576,817,12.714692
576,821,12.714692
576,825,12.714692
576,829,12.714692
576,833,12.714692
576,837,12.714692
576,841,12.714692
576,845,12.714692
576,849,12.714692
576,853,12.714692
576,857,12.714692
576,861,12.714692
576,865,12.714692
576,869,12.714692
576,873,12.714692
576,877,12.714692
576,881,12.714692
576,885,12.714692
576,889,12.714692
576,893,12.714692
576,897,12.714692
576,901,12.714692
576,905,12.714692
576,909,12.714692
576,913,12.714692
576,917,12.714692
576,921,12.714692
576,925,12.714692
576,929,12.714692
576,933,12.714692
576,937,12.714692
576,941,12.714692
576,945,12.714692
576,949,12.714692
576,953,12.714692
576,957,12.714692
576,961,12.714692
576,965,12.714692
576,969,12.714692
576,973,12.714692
576,977,12.714692
576,981,12.714692
576,985,12.714692
576,989,12.714692
576,993,12.714692
576,997,12.714692
576,1001,12.714692
576,1005,12.714692
576,1009,12.714692
576,1013,12.714692
576,1017,12.714692
576,1021,12.714692
640,1,73.068357
640,5,71.803995
640,9,70.532226
640,13,69.309861
640,17,68.087428
640,21,66.911962
640,25,65.846216
640,29,64.545218
640,33,63.316005
640,37,62.234592
640,41,60.908469
640,45,60.018264
640,49,58.871528
640,53,57.808825
640,57,56.617949
640,61,55.518953
640,65,54.262194
640,69,53.612545
640,73,52.219911
640,77,51.207141
640,81,50.279501
640,85,48.880617
640,89,48.460755
640,93,47.393795
640,97,45.582262
640,101,45.255114
640,105,44.762541
640,109,43.734927
640,113,42.173417
640,117,40.954342
640,121,40.637752
640,125,39.984461
640,129,39.293940
640,133,38.140944
640,137,36.664377
640,141,34.786580
640,145,34.496221
640,149,34.320887
640,153,33.941379
640,157,33.432163
640,161,32.750310
640,165,31.957439
640,169,30.955495
640,173,29.567024
640,177,28.118494
640,181,26.328293
640,185,25.617194
640,189,25.579132
640,193,25.435479
640,197,25.159867
640,201,24.844352
640,205,24.536853
640,209,24.072442
640,213,23.645910
640,217,23.063201
640,221,22.328551
640,225,21.460915
640,229,20.581683
640,233,19.582577
640,237,18.566288
640,241,17.380534
640,245,15.982848
640,249,14.523596
640,253,13.386729
640,257,13.374230
640,261,13.373951
640,265,13.373646
640,269,13.373090
640,273,13.371776
640,277,13.371385
640,281,13.370061
640,285,13.369222
640,289,13.367657
640,293,13.366052
640,297,13.364217
640,301,13.361309
640,305,13.358062
640,309,13.354484
640,313,13.351329
640,317,13.347813
640,321,13.344225
640,325,13.340254
640,329,13.335939
640,333,13.331638
640,337,13.326860
640,341,13.321986
640,345,13.316240
640,349,13.309997
640,353,13.304171
640,357,13.297297
640,361,13.290248
640,365,13.282372
640,369,13.274087
640,373,13.266024
640,377,13.256815
640,381,13.246928
640,385,13.237369
640,389,13.226390
640,393,13.215343
640,397,13.203521
640,401,13.191793
640,405,13.178979
640,409,13.165731
640,413,13.151392
640,417,13.136751
640,421,13.121608
640,425,13.106104
640,429,13.104084
640,433,13.104084
640,437,13.104084
640,441,13.104084
640,445,13.104084
640,449,13.104084
640,453,13.104084
640,457,13.104084
640,461,13.104084
640,465,13.104084
640,469,13.104084
640,473,13.104084
640,477,13.104084
640,481,13.104084
640,485,13.104084
640,489,13.104084
640,493,13.104084
640,497,13.104084
640,501,13.104084
640,505,13.104084
640,509,13.104084
640,513,13.104084
640,517,13.104084
640,521,13.104084
640,525,13.104084
640,529,13.104084
640,533,13.104084
640,537,13.104084
640,541,13.104084
640,545,13.104084
640,549,13.104084
640,553,13.104084
640,557,13.104084
640,561,13.104084
640,565,13.104084
640,569,13.104084
640,573,13.104084
640,577,13.104084
640,581,13.104084
640,585,13.104084
640,589,13.104084
640,593,13.104084
640,597,13.104084
640,601,13.104084
640,605,13.104084
640,609,13.104084
640,613,13.104084
640,617,13.104084
640,621,13.104084
640,625,13.104084
640,629,13.104084
640,633,13.104084
640,637,13.104084
640,641,13.104084
640,645,13.104084
640,649,13.104084
640,653,13.104084
640,657,13.104084
640,661,13.104084
640,665,13.104084
640,669,13.104084
640,673,13.104084
640,677,13.104084
640,681,13.104084
640,685,13.104084
640,689,13.104084
640,693,13.104084
640,697,13.104084
640,701,13.104084
640,705,13.104084
640,709,13.104084
640,713,13.104084
640,717,13.104084
640,721,13.104084
640,725,13.104084
640,729,13.104084
640,733,13.104084
640,737,13.104084
640,741,13.104084
640,745,13.104084
640,749,13.104084
640,753,13.104084
640,757,13.104084
640,761,13.104084
640,765,13.104084
640,769,13.104084
640,773,13.104084
640,777,13.104084
640,781,13.104084
640,785,13.104084
640,789,13.104084
640,793,13.104084
640,797,13.104084
640,801,13.104084
640,805,13.104084
640,809,13.104084
640,813,13.104084
640,817,13.104084
640,821,13.104084
640,825,13.104084
640,829,13.104084
640,833,13.104084
640,837,13.104084
640,841,13.104084
640,845,13.104084
640,849,13.104084
640,853,13.104084
640,857,13.104084
640,861,13.104084
640,865,13.104084
640,869,13.104084
640,873,13.104084
640,877,13.104084
640,881,13.104084
640,885,13.104084
640,889,13.104084
640,893,13.104084
640,897,13.104084
640,901,13.104084
640,905,13.104084
640,909,13.104084
640,913,13.104084
640,917,13.104084
640,921,13.104084
640,925,13.104084
640,929,13.104084
640,933,13.104084
640,937,13.104084
640,941,13.104084
640,945,13.104084
640,949,13.104084
640,953,13.104084
640,957,13.104084
640,961,13.104084
640,965,13.104084
640,969,13.104084
640,973,13.104084
640,977,13.104084
640,981,13.104084
640,985,13.104084
640,989,13.104084
640,993,13.104084
640,997,13.104084
640,1001,13.104084
640,1005,13.104084
640,1009,13.104084
640,1013,13.104084
640,1017,13.104084
640,1021,13.104084
704,1,67.634258
704,5,66.483402
704,9,65.439964
704,13,64.337376
704,17,63.324947
704,21,62.245522
704,25,61.239003
704,29,60.120339
704,33,59.327348
704,37,58.183909
704,41,57.202852
704,45,56.138935
704,49,55.339964
704,53,54.226066
704,57,52.864657
704,61,52.321545
704,65,51.440304
704,69,50.432426
704,73,49.487944
704,77,48.767343
704,81,47.299359
704,85,46.908195
704,89,46.146527
704,93,44.590105
704,97,44.269844
704,101,43.634566
704,105,42.723393
704,109,41.126617
704,113,40.423209
704,117,40.243950
704,121,39.746953
704,125,38.823198
704,129,37.594466
704,133,36.162461
704,137,35.144516
704,141,34.934981
704,145,34.655641
704,149,34.300900
704,153,33.654910
704,157,32.898456
704,161,31.845059
704,165,30.835657
704,169,29.589989
704,173,28.008727
704,177,27.077005
704,181,27.103004
704,185,26.893304
704,189,26.704592
704,193,26.599257
704,197,26.357433
704,201,25.956800
704,205,25.574974
704,209,25.069546
704,213,24.488890
704,217,23.826892
704,221,22.966241
704,225,22.055353
704,229,21.044935
704,233,19.995826
704,237,18.789307
704,241,17.497972
704,245,15.939089
704,249,14.340832
704,253,14.342691
704,257,14.309608
704,261,14.203060
704,265,14.125279
704,269,14.095203
704,273,13.968097
704,277,13.856570
704,281,13.701225
704,285,13.572221
704,289,13.380936
704,293,13.162128
704,297,13.043869
704,301,13.010239
704,305,13.007184
704,309,13.004171
704,313,13.001800
704,317,12.998663
704,321,12.994910
704,325,12.990963
704,329,12.986607
704,333,12.982318
704,337,12.977628
704,341,12.973322
704,345,12.967928
704,349,12.961866
704,353,12.955989
704,357,12.950485
704,361,12.943807
704,365,12.936738
704,369,12.929618
704,373,12.922346
704,377,12.914160
704,381,12.905209
704,385,12.896343
704,389,12.886724
704,393,12.877194
704,397,12.866841
704,401,12.856058
704,405,12.845021
704,409,12.832288
704,413,12.820226
704,417,12.806675
704,421,12.792612
704,425,12.783969
704,429,12.783969
704,433,12.783969
704,437,12.783969
704,441,12.783969
704,445,12.783969
704,449,12.783969
704,453,12.783969
704,457,12.783969
704,461,12.783969
704,465,12.783969
704,469,12.783969
704,473,12.783969
704,477,12.783969
704,481,12.783969
704,485,12.783969
704,489,12.783969
704,493,12.783969
704,497,12.783969
704,501,12.783969
704,505,12.783969
704,509,12.783969
704,513,12.783969
704,517,12.783969
704,521,12.783969
704,525,12.783969
704,529,12.783969
704,533,12.783969
704,537,12.783969
704,541,12.783969
704,545,12.783969
704,549,12.783969
704,553,12.783969
704,557,12.783969
704,561,12.783969
704,565,12.783969
704,569,12.783969
704,573,12.783969
704,577,12.783969
704,581,12.783969
704,585,12.783969
704,589,12.783969
704,593,12.783969
704,597,12.783969
704,601,12.783969
704,605,12.783969
704,609,12.783969
704,613,12.783969
704,617,12.783969
704,621,12.783969
704,625,12.783969
704,629,12.783969
704,633,12.783969
704,637,12.783969
704,641,12.783969
704,645,12.783969
704,649,12.783969
704,653,12.783969
704,657,12.783969
704,661,12.783969
704,665,12.783969
704,669,12.783969
704,673,12.783969
704,677,12.783969
704,681,12.783969
704,685,12.783969
704,689,12.783969
704,693,12.783969
704,697,12.783969
704,701,12.783969
704,705,12.783969
704,709,12.783969
704,713,12.783969
704,717,12.783969
704,721,12.783969
704,725,12.783969
704,729,12.783969
704,733,12.783969
704,737,12.783969
704,741,12.783969
704,745,12.783969
704,749,12.783969
704,753,12.783969
704,757,12.783969
704,761,12.783969
704,765,12.783969
704,769,12.783969
704,773,12.783969
704,777,12.783969
704,781,12.783969
704,785,12.783969
704,789,12.783969
704,793,12.783969
704,797,12.783969
704,801,12.783969
704,805,12.783969
704,809,12.783969
704,813,12.783969
704,817,12.783969
704,821,12.783969
704,825,12.783969
704,829,12.783969
704,833,12.783969
704,837,12.783969
704,841,12.783969
704,845,12.783969
704,849,12.783969
704,853,12.783969
704,857,12.783969
704,861,12.783969
704,865,12.783969
704,869,12.783969
704,873,12.783969
704,877,12.783969
704,881,12.783969
704,885,12.783969
704,889,12.783969
704,893,12.783969
704,897,12.783969
704,901,12.783969
704,905,12.783969
704,909,12.783969
704,913,12.783969
704,917,12.783969
704,921,12.783969
704,925,12.783969
704,929,12.783969
704,933,12.783969
704,937,12.783969
704,941,12.783969
704,945,12.783969
704,949,12.783969
704,953,12.783969
704,957,12.783969
704,961,12.783969
704,965,12.783969
704,969,12.783969
704,973,12.783969
704,977,12.783969
704,981,12.783969
704,985,12.783969
704,989,12.783969
704,993,12.783969
704,997,12.783969
704,1001,12.783969
704,1005,12.783969
704,1009,12.783969
704,1013,12.783969
704,1017,12.783969
704,1021,12.783969
768,1,71.172430
768,5,70.134649
768,9,69.109831
768,13,68.140593
768,17,67.100561
768,21,66.133721
768,25,65.052034
768,29,64.156447
768,33,63.195957
768,37,62.228216
768,41,61.316729
768,45,60.304565
768,49,59.385182
768,53,58.640195
768,57,57.772545
768,61,56.644106
768,65,55.631005
768,69,55.022800
768,73,53.836563
768,77,53.379625
768,81,52.351326
768,85,51.296137
768,89,50.841422
768,93,49.690703
768,97,48.327231
768,101,48.328161
768,105,47.681240
768,109,46.693235
768,113,45.314471
768,117,44.440189
768,121,44.163725
768,125,43.586971
768,129,42.781494
768,133,41.762031
768,137,40.584485
768,141,39.047104
768,145,38.931769
768,149,38.760064
768,153,38.509219
768,157,38.036353
768,161,37.468623
768,165,36.696750
768,169,35.802164
768,173,34.609146
768,177,33.339798
768,181,31.820971
768,185,30.943114
768,189,30.992616
768,193,30.830607
768,197,30.598332
768,201,30.290528
768,205,30.078597
768,209,29.603618
768,213,29.151261
768,217,28.617848
768,221,28.093427
768,225,27.384167
768,229,26.654859
768,233,25.795098
768,237,24.903028
768,241,23.955927
768,245,22.852393
768,249,21.719222
768,253,20.508625
768,257,19.014262
768,261,17.782860
768,265,17.770737
768,269,17.715726
768,273,17.690511
768,277,17.643358
768,281,17.548572
768,285,17.447407
768,289,17.345350
768,293,17.234430
768,297,17.132775
768,301,16.988761
768,305,16.849455
768,309,16.647133
768,313,16.450302
768,317,16.202695
768,321,15.936811
768,325,15.648021
768,329,15.381990
768,333,15.153113
768,337,14.885702
768,341,14.597382
768,345,14.267955
768,349,13.870092
768,353,13.441447
768,357,13.250755
768,361,13.245963
768,365,13.240403
768,369,13.234905
768,373,13.228614
768,377,13.221863
768,381,13.215294
768,385,13.208796
768,389,13.201394
768,393,13.193996
768,397,13.185946
768,401,13.178114
768,405,13.168962
768,409,13.159913
768,413,13.150199
768,417,13.140156
768,421,13.130349
768,425,13.120049
768,429,13.108981
768,433,13.097170
768,437,13.084753
768,441,13.072357
768,445,13.059660
768,449,13.056801
768,453,13.056801
768,457,13.056801
768,461,13.056801
768,465,13.056801
768,469,13.056801
768,473,13.056801
768,477,13.056801
768,481,13.056801
768,485,13.056801
768,489,13.056801
768,493,13.056801
768,497,13.056801
768,501,13.056801
768,505,13.056801
768,509,13.056801
768,513,13.056801
768,517,13.056801
768,521,13.056801
768,525,13.056801
768,529,13.056801
768,533,13.056801
768,537,13.056801
768,541,13.056801
768,545,13.056801
768,549,13.056801
768,553,13.056801
768,557,13.056801
768,561,13.056801
768,565,13.056801
768,569,13.056801
768,573,13.056801
768,577,13.056801
768,581,13.056801
768,585,13.056801
768,589,13.056801
768,593,13.056801
768,597,13.056801
768,601,13.056801
768,605,13.056801
768,609,13.056801
768,613,13.056801
768,617,13.056801
768,621,13.056801
768,625,13.056801
768,629,13.056801
768,633,13.056801
768,637,13.056801
768,641,13.056801
768,645,13.056801
768,649,13.056801
768,653,13.056801
768,657,13.056801
768,661,13.056801
768,665,13.056801
768,669,13.056801
768,673,13.056801
768,677,13.056801
768,681,13.056801
768,685,13.056801
768,689,13.056801
768,693,13.056801
768,697,13.056801
768,701,13.056801
768,705,13.056801
768,709,13.056801
768,713,13.056801
768,717,13.056801
768,721,13.056801
768,725,13.056801
768,729,13.056801
768,733,13.056801
768,737,13.056801
768,741,13.056801
768,745,13.056801
768,749,13.056801
768,753,13.056801
768,757,13.056801
768,761,13.056801
768,765,13.056801
768,769,13.056801
768,773,13.056801
768,777,13.056801
768,781,13.056801
768,785,13.056801
768,789,13.056801
768,793,13.056801
768,797,13.056801
768,801,13.056801
768,805,13.056801
768,809,13.056801
768,813,13.056801
768,817,13.056801
768,821,13.056801
768,825,13.056801
768,829,13.056801
768,833,13.056801
768,837,13.056801
768,841,13.056801
768,845,13.056801
768,849,13.056801
768,853,13.056801
768,857,13.056801
768,861,13.056801
768,865,13.056801
768,869,13.056801
768,873,13.056801
768,877,13.056801
768,881,13.056801
768,885,13.056801
768,889,13.056801
768,893,13.056801
768,897,13.056801
768,901,13.056801
768,905,13.056801
768,909,13.056801
768,913,13.056801
768,917,13.056801
768,921,13.056801
768,925,13.056801
768,929,13.056801
768,933,13.056801
768,937,13.056801
768,941,13.056801
768,945,13.056801
768,949,13.056801
768,953,13.056801
768,957,13.056801
768,961,13.056801
768,965,13.056801
768,969,13.056801
768,973,13.056801
768,977,13.056801
768,981,13.056801
768,985,13.056801
768,989,13.056801
768,993,13.056801
768,997,13.056801
768,1001,13.056801
768,1005,13.056801
768,1009,13.056801
768,1013,13.056801
768,1017,13.056801
768,1021,13.056801
832,1,72.556031
832,5,71.550686
832,9,70.673192
832,13,69.799573
832,17,68.813574
832,21,67.849071
832,25,66.953798
832,29,65.956927
832,33,65.129863
832,37,64.217623
832,41,63.165243
832,45,62.390470
832,49,61.549074
832,53,60.545138
832,57,59.822168
832,61,58.867804
832,65,58.065301
832,69,57.252446
832,73,56.445121
832,77,55.557294
832,81,54.914522
832,85,53.354379
832,89,53.074344
832,93,52.476528
832,97,51.221843
832,101,50.668708
832,105,50.222907
832,109,49.331528
832,113,48.223316
832,117,46.898701
832,121,46.758357
832,125,46.447089
832,129,46.006511
832,133,45.112168
832,137,44.092002
832,141,42.644194
832,145,41.649389
832,149,41.549886
832,153,41.400234
832,157,40.983259
832,161,40.529640
832,165,39.764517
832,169,38.991625
832,173,38.030158
832,177,36.940179
832,181,35.633948
832,185,34.158577
832,189,33.453425
832,193,33.436634
832,197,33.312443
832,201,33.144632
832,205,32.890949
832,209,32.635456
832,213,32.301311
832,217,31.978842
832,221,31.472581
832,225,30.976663
832,229,30.419854
832,233,29.646102
832,237,28.883877
832,241,28.019008
832,245,27.053590
832,249,26.031134
832,253,24.980353
832,257,23.772052
832,261,22.509005
832,265,21.117511
832,269,20.628206
832,273,20.578371
832,277,20.528703
832,281,20.512998
832,285,20.473174
832,289,20.346557
832,293,20.252514
832,297,20.106553
832,301,20.001327
832,305,19.830307
832,309,19.706773
832,313,19.519030
